date,equity
2014-09-11,10871.131147097525
2014-09-12,10787.330506855216
2014-09-15,10737.880645610625
2014-09-16,10782.883768912576
2014-09-17,10790.683916889238
2014-09-18,10850.578804691551
2014-09-19,10853.079786192424
2014-09-22,10773.965594124771
2014-09-23,10744.627708723294
2014-09-24,10804.478449481623
2014-09-25,10685.777300515971
2014-09-26,10756.723731066202
2014-09-29,10765.956299284027
2014-09-30,10715.263853786921
2014-10-01,10644.812285558648
2014-10-02,10617.3111901263
2014-10-03,10636.63550816299
2014-10-06,10662.436007580769
2014-10-07,10622.918412600449
2014-10-08,10749.219266916871
2014-10-09,10641.316785136916
2014-10-10,10570.363432031903
2014-10-13,10519.037883113542
2014-10-14,10541.590063025831
2014-10-15,10536.957121661026
2014-10-16,10509.277315326835
2014-10-17,10557.549353917291
2014-10-20,10650.510537910492
2014-10-21,10758.572586205823
2014-10-22,10711.803219755922
2014-10-23,10742.457452342016
2014-10-24,10784.770135830924
2014-10-27,10780.633822405591
2014-10-28,10837.270530860311
2014-10-29,10790.737302596284
2014-10-30,10788.955227812841
2014-10-31,10763.846015157225
2014-11-03,10768.75881567853
2014-11-04,10750.79638046364
2014-11-05,10768.846938811959
2014-11-06,10775.551150068439
2014-11-07,10817.464993689893
2014-11-10,10814.605725821362
2014-11-11,10829.231217303368
2014-11-12,10837.572551775649
2014-11-13,10841.530758169905
2014-11-14,10862.338878480314
2014-11-17,10829.700336576041
2014-11-18,10886.630740525081
2014-11-19,10824.791100374794
2014-11-20,10884.346164179931
2014-11-21,10927.658702218243
2014-11-24,10983.119534282358
2014-11-25,11015.304211635963
2014-11-26,11055.521231442284
2014-11-28,11053.830824474246
2014-12-01,10950.303790726039
2014-12-02,10971.312413805495
2014-12-03,11020.624927260144
2014-12-04,11036.062011937864
2014-12-05,11036.569042721856
2014-12-08,11015.724242671118
2014-12-09,11076.197555940138
2014-12-10,10971.19925069206
2014-12-11,11020.358614658975
2014-12-12,10968.592068376696
2014-12-15,10894.790615973157
2014-12-16,10873.616675231375
2014-12-17,11006.97574174102
2014-12-18,11107.367484970466
2014-12-19,11182.243971081194
2014-12-22,11222.837337112029
2014-12-23,11149.060718619243
2014-12-24,11177.629088625148
2014-12-26,11230.710959398952
2014-12-29,11270.218632334198
2014-12-30,11235.692258487927
2014-12-31,11175.511032668108
