date,equity
2023-01-02,10000
2023-01-03,10000
2023-01-04,10000
2023-01-05,9995.5
2023-01-06,10121.839334225144
2023-01-09,10099.805994801467
2023-01-10,10186.332100033884
2023-01-11,10085.934982553646
2023-01-12,10134.946652429317
2023-01-13,9966.4725952703993
2023-01-16,9954.6936546317957
2023-01-17,9942.5602783358536
2023-01-18,10058.612209627408
2023-01-19,10112.931984546571
2023-01-20,10112.931984546571
2023-01-23,10112.931984546571
2023-01-24,10112.931984546571
2023-01-25,10108.381165153525
2023-01-26,10014.071114072856
2023-01-27,10018.091418165372
2023-01-30,10046.052521290678
2023-01-31,10004.742379677491
2023-02-01,10047.984958382614
2023-02-02,9999.991110216959
2023-02-03,9879.30770566518
2023-02-06,9798.8443041515784
2023-02-07,9850.7404265077694
2023-02-08,9990.526939380059
2023-02-09,9994.6375256420888
2023-02-10,10001.768458566838
2023-02-13,10001.768458566838
2023-02-14,10001.768458566838
2023-02-15,10001.768458566838
2023-02-16,10001.768458566838
2023-02-17,10001.768458566838
2023-02-20,10001.768458566838
2023-02-21,9997.2676627604815
2023-02-22,9860.3325988149354
2023-02-23,9822.9812252308457
2023-02-24,9825.1004978523397
2023-02-27,9946.9696618973758
2023-02-28,9908.1486242041992
2023-03-01,9923.8524418760262
2023-03-02,9920.9132261357609
2023-03-03,9991.4628895817696
2023-03-06,9991.4628895817696
2023-03-07,9991.4628895817696
2023-03-08,9991.4628895817696
2023-03-09,9991.4628895817696
2023-03-10,9991.4628895817696
2023-03-13,9991.4628895817696
2023-03-14,9991.4628895817696
2023-03-15,9986.9667312814581
2023-03-16,9916.6723018691609
2023-03-17,9991.9858214353098
2023-03-20,10045.120044398529
2023-03-21,9991.0416742281104
2023-03-22,10029.393085624093
2023-03-23,9963.1311298171695
2023-03-24,9834.2834718135327
2023-03-27,9715.9023678330577
2023-03-28,9662.2417070338106
2023-03-29,9846.5270912006254
2023-03-30,9735.2638036784156
2023-03-31,9896.1612726978929
2023-04-03,10046.998542587507
2023-04-04,10046.998542587507
2023-04-05,10046.998542587507
2023-04-06,10046.998542587507
2023-04-07,10046.998542587507
2023-04-10,10046.998542587507
2023-04-11,10046.998542587507
2023-04-12,10046.998542587507
2023-04-13,10042.477393243344
2023-04-14,10023.105783658488
2023-04-17,10006.393749401062
2023-04-18,10026.503920113842
2023-04-19,10007.205439335452
2023-04-20,10124.04508107957
2023-04-21,10090.006443988766
2023-04-24,10077.985440193992
2023-04-25,10167.092070507813
2023-04-26,10167.092070507813
2023-04-27,10167.092070507813
2023-04-28,10167.092070507813
2023-05-01,10167.092070507813
2023-05-02,10167.092070507813
2023-05-03,10167.092070507813
2023-05-04,10162.516879076085
2023-05-05,10089.854912890543
2023-05-08,10111.409755047594
2023-05-09,10179.65826675053
2023-05-10,10327.192839633686
2023-05-11,10427.421195212017
2023-05-12,10427.421195212017
2023-05-15,10427.421195212017
2023-05-16,10427.421195212017
2023-05-17,10427.421195212017
2023-05-18,10427.421195212017
2023-05-19,10427.421195212017
2023-05-22,10427.421195212017
2023-05-23,10427.421195212017
2023-05-24,10427.421195212017
2023-05-25,10427.421195212017
2023-05-26,10427.421195212017
2023-05-29,10427.421195212017
2023-05-30,10427.421195212017
2023-05-31,10427.421195212017
2023-06-01,10427.421195212017
2023-06-02,10427.421195212017
2023-06-05,10427.421195212017
2023-06-06,10427.421195212017
2023-06-07,10427.421195212017
2023-06-08,10427.421195212017
